Srikakulam,Andhra Pradesh
Parvathipuram (ST),Andhra Pradesh
Bobbili,Andhra Pradesh
Visakhapatnam,Andhra Pradesh
Bhadrachalam (ST),Andhra Pradesh
Anakapalli,Andhra Pradesh
Kakinada,Andhra Pradesh
Rajahmundry,Andhra Pradesh
Amalapuram (SC),Andhra Pradesh
Narasapur,Andhra Pradesh
Eluru,Andhra Pradesh
Machilipatnam,Andhra Pradesh
Vijayawada,Andhra Pradesh
Tenali,Andhra Pradesh
Guntur,Andhra Pradesh
Bapatla,Andhra Pradesh
Narasaraopet,Andhra Pradesh
Ongole,Andhra Pradesh
Nellore (SC),Andhra Pradesh
Tirupathi (SC),Andhra Pradesh
Chittoor,Andhra Pradesh
Rajampet,Andhra Pradesh
Cuddapah,Andhra Pradesh
Hindupur,Andhra Pradesh
Anantapur,Andhra Pradesh
Kurnool,Andhra Pradesh
Nandyal,Andhra Pradesh
Nagarkurnool (SC),Andhra Pradesh
Mahabubnagar,Andhra Pradesh
Hyderabad,Andhra Pradesh
Secunderabad,Andhra Pradesh
Siddipet (SC),Andhra Pradesh
Medak,Andhra Pradesh
Nizamabad,Andhra Pradesh
Adilabad,Andhra Pradesh
Peddapalli (SC),Andhra Pradesh
Karimnagar,Andhra Pradesh
Hanamkonda,Andhra Pradesh
Warangal,Andhra Pradesh
Khammam,Andhra Pradesh
Nalgonda,Andhra Pradesh
Miryalguda,Andhra Pradesh
Bagaha (SC),Bihar
Bettiah,Bihar
Motihari,Bihar
Gopalganj,Bihar
Siwan,Bihar
Maharajganj,Bihar
Chapra,Bihar
Hajipur (SC),Bihar
Vaishali,Bihar
Muzaffarpur,Bihar
Sitamarhi,Bihar
Sheohar,Bihar
Madhubani,Bihar
Jhanjharpur,Bihar
Darbhanga,Bihar
Rosera (SC),Bihar
Samastipur,Bihar
Barh,Bihar
Balia,Bihar
Saharsa,Bihar
Madhepura,Bihar
Araria (SC),Bihar
Kishanganj,Bihar
Purnea,Bihar
Katihar,Bihar
Banka,Bihar
Bhagalpur,Bihar
Khagaria,Bihar
Monghyr,Bihar
Begusarai,Bihar
Nalanda,Bihar
Patna,Bihar
Arrah,Bihar
Buxar,Bihar
Sasaram (SC),Bihar
Bikramganj,Bihar
Aurangabad,Bihar
Jahanabad,Bihar
Nawada (SC),Bihar
Gaya (SC),Bihar
Surguja (ST),Chattisgarh
Raigarh (ST),Chattisgarh
Janjgir,Chattisgarh
Bilaspur (SC),Chattisgarh
Sarangarh (SC),Chattisgarh
Raipur,Chattisgarh
Mahasamund,Chattisgarh
Kanker (ST),Chattisgarh
Bastar (ST),Chattisgarh
Durg,Chattisgarh
Rajnandgaon,Chattisgarh
West Delhi,Delhi
South Delhi,Delhi
Outer Delhi,Delhi
East Delhi,Delhi
Chandni Chowk,Delhi
North-East Delhi,Delhi
North-West Delhi (SC),Delhi
Kutch,Gujarat
Surendranagar,Gujarat
Jamnagar,Gujarat
Rajkot,Gujarat
Porbandar,Gujarat
Junagadh,Gujarat
Amreli,Gujarat
Bhavnagar,Gujarat
Dhandhuka (SC),Gujarat
Ahmedabad,Gujarat
Gandhinagar,Gujarat
Mehsana,Gujarat
Patan (SC),Gujarat
Banaskantha,Gujarat
Sabarkantha,Gujarat
Kapadvanj,Gujarat
Dohad (ST),Gujarat
Godhra,Gujarat
Kaira,Gujarat
Anand,Gujarat
Chhota Udaipur (ST),Gujarat
Baroda,Gujarat
Broach,Gujarat
Surat,Gujarat
Mandvi (ST),Gujarat
Bulsar (ST),Gujarat
Ambala (SC),Haryana
Kurukshetra,Haryana
Karnal,Haryana
Sonepat,Haryana
Rohtak,Haryana
Faridabad,Haryana
Mahendragarh,Haryana
Bhiwani,Haryana
Hissar,Haryana
Sirsa (SC),Haryana
Simla (SC),Himachal Pradesh
Mandi,Himachal Pradesh
Kangra,Himachal Pradesh
Hamirpur,Himachal Pradesh
Rajmahal (ST),Jharkhand
Dumka (ST),Jharkhand
Godda,Jharkhand
Chatra,Jharkhand
Kodarma,Jharkhand
Giridih,Jharkhand
Dhanbad,Jharkhand
Ranchi,Jharkhand
Jamshedpur,Jharkhand
Singhbhum (ST),Jharkhand
Khunti (ST),Jharkhand
Lohardaga (ST),Jharkhand
Palamu (SC),Jharkhand
Hazaribagh,Jharkhand
Bidar (SC),Karnataka
Gulbarga,Karnataka
Raichur,Karnataka
Koppal,Karnataka
Bellary,Karnataka
Davangere,Karnataka
Chitradurga,Karnataka
Tumkur,Karnataka
Chikballapur,Karnataka
Kolar (SC),Karnataka
Kanakapura,Karnataka
Bangalore North,Karnataka
Bangalore South,Karnataka
Mandya,Karnataka
Chamarajanagar (SC),Karnataka
Mysore,Karnataka
Mangalore,Karnataka
Udupi,Karnataka
Hassan,Karnataka
Chikmagalur,Karnataka
Shimoga,Karnataka
Kanara,Karnataka
Dharwad South,Karnataka
Dharwad North,Karnataka
Belgaum,Karnataka
Chikkodi (SC),Karnataka
Bagalkot,Karnataka
Bijapur,Karnataka
Kasaragod,Kerala
Cannanore,Kerala
Badagara,Kerala
Calicut,Kerala
Manjeri,Kerala
Ponnani,Kerala
Palghat,Kerala
Ottapalam (SC),Kerala
Trichur,Kerala
Mukundapuram,Kerala
Ernakulam,Kerala
Muvattupuzha,Kerala
Kottayam,Kerala
Idukki,Kerala
Alleppey,Kerala
Mavelikara,Kerala
Adoor (SC),Kerala
Quilon,Kerala
Chirayinkil,Kerala
Trivandrum,Kerala
Nandurbar (ST),Maharashtra
Dhule,Maharashtra
Jalgaon,Maharashtra
Raver,Maharashtra
Buldhana,Maharashtra
Akola,Maharashtra
Amravati (SC),Maharashtra
Wardha,Maharashtra
Ramtek (SC),Maharashtra
Nagpur,Maharashtra
Bhandara-Gondiya,Maharashtra
Gadchiroli-Chimur (ST),Maharashtra
Chandrapur,Maharashtra
Yavatmal-Washim,Maharashtra
Hingoli,Maharashtra
Nanded,Maharashtra
Parbhani,Maharashtra
Jalna,Maharashtra
Aurangabad,Maharashtra
Dindori (ST),Maharashtra
Nashik,Maharashtra
Palghar (ST),Maharashtra
Bhiwandi,Maharashtra
Kalyan,Maharashtra
Thane,Maharashtra
Mumbai North,Maharashtra
Mumbai North-West,Maharashtra
Mumbai North-East,Maharashtra
Mumbai North-Central,Maharashtra
Mumbai South-Central,Maharashtra
Mumbai South,Maharashtra
Raigad,Maharashtra
Maval,Maharashtra
Pune,Maharashtra
Baramati,Maharashtra
Shirur,Maharashtra
Ahmednagar,Maharashtra
Shirdi (SC),Maharashtra
Beed,Maharashtra
Osmanabad,Maharashtra
Latur (SC),Maharashtra
Solapur (SC),Maharashtra
Madha,Maharashtra
Sangli,Maharashtra
Satara,Maharashtra
Ratnagiri-Sindhudurg,Maharashtra
Kolhapur,Maharashtra
Hatkanangle,Maharashtra
Morena (SC),Madhya Pradesh
Bhind,Madhya Pradesh
Gwalior,Madhya Pradesh
Guna,Madhya Pradesh
Sagar (SC),Madhya Pradesh
Khajuraho,Madhya Pradesh
Damoh,Madhya Pradesh
Satna,Madhya Pradesh
Rewa,Madhya Pradesh
Sidhi (ST),Madhya Pradesh
Shahdol (ST),Madhya Pradesh
Balaghat,Madhya Pradesh
Mandla (ST),Madhya Pradesh
Jabalpur,Madhya Pradesh
Seoni,Madhya Pradesh
Chhindwara,Madhya Pradesh
Betul,Madhya Pradesh
Hoshangabad,Madhya Pradesh
Bhopal,Madhya Pradesh
Vidisha,Madhya Pradesh
Rajgarh,Madhya Pradesh
Shajapur (SC),Madhya Pradesh
Khandwa,Madhya Pradesh
Khargone,Madhya Pradesh
Dhar (ST),Madhya Pradesh
Indore,Madhya Pradesh
Ujjain (SC),Madhya Pradesh
Jhabua (ST),Madhya Pradesh
Mandsaur,Madhya Pradesh
Mayurbhanj (ST),Orissa
Balasore,Orissa
Bhadrak (SC),Orissa
Jajpur (SC),Orissa
Kendrapara,Orissa
Cuttack,Orissa
Jagatsinghpur,Orissa
Puri,Orissa
Bhubaneswar,Orissa
Aska,Orissa
Berhampur,Orissa
Koraput (ST),Orissa
Nowrangpur (ST),Orissa
Kalahandi,Orissa
Phulbani (SC),Orissa
Bolangir,Orissa
Sambalpur,Orissa
Deogarh,Orissa
Dhenkanal,Orissa
Sundargarh (ST),Orissa
Keonjhar (ST),Orissa
Gurdaspur,Punjab
Amritsar,Punjab
Tarn Taran,Punjab
Jullundur,Punjab
Phillaur (SC),Punjab
Hoshiarpur,Punjab
Ropar (SC),Punjab
Patiala,Punjab
Ludhiana,Punjab
Sangrur,Punjab
Bhatinda (SC),Punjab
Faridkot,Punjab
Ferozepur,Punjab
Ganganagar (SC),Rajasthan
Bikaner,Rajasthan
Churu,Rajasthan
Jhunjhunu,Rajasthan
Sikar,Rajasthan
Jaipur,Rajasthan
Dausa,Rajasthan
Alwar,Rajasthan
Bharatpur,Rajasthan
Bayana (SC),Rajasthan
Sawai Madhopur (ST),Rajasthan
Ajmer,Rajasthan
Tonk (SC),Rajasthan
Kota,Rajasthan
Jhalawar,Rajasthan
Banswara (ST),Rajasthan
Salumber (ST),Rajasthan
Udaipur,Rajasthan
Chittorgarh,Rajasthan
Bhilwara,Rajasthan
Pali,Rajasthan
Jalore (SC),Rajasthan
Barmer,Rajasthan
Jodhpur,Rajasthan
Nagaur,Rajasthan
Madras North,Tamil Nadu
Madras Central,Tamil Nadu
Madras South,Tamil Nadu
Sriperumbudur (SC),Tamil Nadu
Chengalpattu,Tamil Nadu
Arakkonam,Tamil Nadu
Vellore,Tamil Nadu
Tiruppattur,Tamil Nadu
Vandavasi,Tamil Nadu
Tindivanam,Tamil Nadu
Cuddalore,Tamil Nadu
Chidambaram (SC),Tamil Nadu
Dharmapuri,Tamil Nadu
Krishnagiri,Tamil Nadu
Rasipuram (SC),Tamil Nadu
Salem,Tamil Nadu
Tiruchengode,Tamil Nadu
Nilgiris,Tamil Nadu
Gobichettipalayam,Tamil Nadu
Coimbatore,Tamil Nadu
Pollachi (SC),Tamil Nadu
Palani,Tamil Nadu
Dindigul,Tamil Nadu
Madurai,Tamil Nadu
Periyakulam,Tamil Nadu
Karur,Tamil Nadu
Tiruchirappalli,Tamil Nadu
Perambalur (SC),Tamil Nadu
Mayiladuturai,Tamil Nadu
Nagapattinam (SC),Tamil Nadu
Thanjavur,Tamil Nadu
Pudukkottai,Tamil Nadu
Sivaganga,Tamil Nadu
Ramanathapuram,Tamil Nadu
Sivakasi,Tamil Nadu
Tirunelveli,Tamil Nadu
Tenkasi (SC),Tamil Nadu
Tiruchendur,Tamil Nadu
Nagercoil,Tamil Nadu
Bijnor (SC),Uttar Pradesh
Amroha,Uttar Pradesh
Moradabad,Uttar Pradesh
Rampur,Uttar Pradesh
Sambhal,Uttar Pradesh
Budaun,Uttar Pradesh
Aonla,Uttar Pradesh
Bareilly,Uttar Pradesh
Pilibhit,Uttar Pradesh
Shahjahanpur,Uttar Pradesh
Kheri,Uttar Pradesh
Shahabad,Uttar Pradesh
Sitapur,Uttar Pradesh
Misrikh (SC),Uttar Pradesh
Hardoi (SC),Uttar Pradesh
Lucknow,Uttar Pradesh
Mohanlalganj (SC),Uttar Pradesh
Unnao,Uttar Pradesh
Rae Bareli,Uttar Pradesh
Pratapgarh,Uttar Pradesh
Amethi,Uttar Pradesh
Sultanpur,Uttar Pradesh
Akbarpur (SC),Uttar Pradesh
Faizabad,Uttar Pradesh
Bara Banki (SC),Uttar Pradesh
Kaiserganj,Uttar Pradesh
Bahraich,Uttar Pradesh
Balrampur,Uttar Pradesh
Gonda,Uttar Pradesh
Basti (SC),Uttar Pradesh
Domariaganj,Uttar Pradesh
Khalilabad,Uttar Pradesh
Bansgaon (SC),Uttar Pradesh
Gorakhpur,Uttar Pradesh
Maharajganj,Uttar Pradesh
Padrauna,Uttar Pradesh
Deoria,Uttar Pradesh
Salempur,Uttar Pradesh
Ballia,Uttar Pradesh
Ghosi,Uttar Pradesh
Azamgarh,Uttar Pradesh
Lalganj (SC),Uttar Pradesh
Machhlishahr,Uttar Pradesh
Jaunpur,Uttar Pradesh
Saidpur (SC),Uttar Pradesh
Ghazipur,Uttar Pradesh
Chandauli,Uttar Pradesh
Varanasi,Uttar Pradesh
Robertsganj (SC),Uttar Pradesh
Mirzapur,Uttar Pradesh
Phulpur,Uttar Pradesh
Allahabad,Uttar Pradesh
Chail (SC),Uttar Pradesh
Fatehpur,Uttar Pradesh
Banda,Uttar Pradesh
Hamirpur,Uttar Pradesh
Jhansi,Uttar Pradesh
Jalaun (SC),Uttar Pradesh
Ghatampur (SC),Uttar Pradesh
Bilhaur,Uttar Pradesh
Kanpur,Uttar Pradesh
Etawah,Uttar Pradesh
Kannauj,Uttar Pradesh
Farrukhabad,Uttar Pradesh
Mainpuri,Uttar Pradesh
Jalesar,Uttar Pradesh
Etah,Uttar Pradesh
Firozabad (SC),Uttar Pradesh
Agra,Uttar Pradesh
Mathura,Uttar Pradesh
Hathras (SC),Uttar Pradesh
Aligarh,Uttar Pradesh
Khurja (SC),Uttar Pradesh
Bulandshahr,Uttar Pradesh
Hapur,Uttar Pradesh
Meerut,Uttar Pradesh
Baghpat,Uttar Pradesh
Muzaffarnagar,Uttar Pradesh
Kairana,Uttar Pradesh
Saharanpur,Uttar Pradesh
Tehri Garhwal,Uttaranchal
Garhwal,Uttaranchal
Almora,Uttaranchal
Nainital,Uttaranchal
Hardwar (SC),Uttaranchal
Cooch Behar (SC),West Bengal
Alipurduars (ST),West Bengal
Jalpaiguri,West Bengal
Darjeeling,West Bengal
Raiganj,West Bengal
Balurghat (SC),West Bengal
Malda,West Bengal
Jangipur,West Bengal
Murshidabad,West Bengal
Berhampore,West Bengal
Krishnagar,West Bengal
Nabadwip (SC),West Bengal
Barasat,West Bengal
Basirhat,West Bengal
Joynagar (SC),West Bengal
Mathurapur (SC),West Bengal
Diamond Harbour,West Bengal
Jadavpur,West Bengal
Barrackpore,West Bengal
Dum Dum,West Bengal
Calcutta North-West,West Bengal
Calcutta North-East,West Bengal
Calcutta South,West Bengal
Howrah,West Bengal
Uluberia,West Bengal
Serampore,West Bengal
Hooghly,West Bengal
Arambagh,West Bengal
Panskura,West Bengal
Tamluk,West Bengal
Contai,West Bengal
Midnapore,West Bengal
Jhargram (ST),West Bengal
Purulia,West Bengal
Bankura,West Bengal
Vishnupur (SC),West Bengal
Durgapur (SC),West Bengal
Asansol,West Bengal
Burdwan,West Bengal
Katwa,West Bengal
Bolpur,West Bengal
Birbhum (SC),West Bengal
